user_id,impressions,revenue,rpi,Unity,Facebook,Admob
1033828,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033829,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033830,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033831,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033832,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033833,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033834,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033835,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033836,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033837,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033838,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033839,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033840,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033841,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033842,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033843,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033844,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033845,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033846,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033847,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033848,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033849,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033850,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033851,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033852,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033853,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033854,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033855,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033856,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033857,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033858,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033859,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033860,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033861,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033862,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033863,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033864,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033865,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033866,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033867,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033868,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033869,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033870,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033871,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033872,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033873,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033874,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033875,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033876,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033877,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033878,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033879,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033880,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033881,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033882,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033883,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033884,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033885,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033886,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033887,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033888,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033889,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033890,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033891,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033892,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033893,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033894,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033895,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033896,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033897,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033898,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033899,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033900,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033901,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033902,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033903,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033904,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033905,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033906,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033907,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033908,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033909,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033910,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033911,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033912,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033913,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033914,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033915,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033916,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033917,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033918,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033919,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033920,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033921,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033922,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033923,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033924,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033925,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033926,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033927,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033928,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033929,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033930,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033931,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033932,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033933,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033934,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033935,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033936,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033937,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033938,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033939,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033940,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033941,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033942,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033943,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033944,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033945,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033946,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033947,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033948,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033949,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033950,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033951,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033952,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033953,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033954,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033955,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033956,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033957,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033958,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033959,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033960,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033961,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033962,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033963,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033964,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033965,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033966,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033967,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033968,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033969,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033970,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033971,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033972,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033973,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033974,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033975,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033976,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033977,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033978,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033979,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033980,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033981,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033982,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033983,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033984,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033985,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033986,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033987,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033988,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033989,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033990,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033991,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033992,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033993,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033994,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033995,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033996,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033997,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033998,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1033999,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034000,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034001,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034002,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034003,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034004,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034005,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034006,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034007,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034008,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034009,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034010,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034011,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034012,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034013,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034014,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034015,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034016,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034017,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034018,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034019,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034020,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034021,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034022,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034023,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034024,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034025,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034026,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034027,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034028,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034029,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034030,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034031,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034032,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034033,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034034,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034035,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034036,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034037,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034038,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034039,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034040,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034041,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034042,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034043,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034044,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034045,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034046,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034047,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034048,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034049,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034050,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034051,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034052,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034053,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034054,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034055,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034056,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034057,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034058,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034059,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034060,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034061,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034062,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034063,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034064,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034065,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034066,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034067,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034068,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034069,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034070,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034071,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034072,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034073,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034074,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034075,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034076,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034077,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034078,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034079,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034080,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034081,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034082,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034083,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034084,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034085,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034086,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034087,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034088,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034089,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034090,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034091,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034092,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034093,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034094,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034095,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034096,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034097,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034098,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034099,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034100,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034101,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034102,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034103,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034104,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034105,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034106,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034107,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034108,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034109,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034110,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034111,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034112,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034113,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034114,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034115,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034116,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034117,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034118,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034119,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034120,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034121,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034122,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034123,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034124,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034125,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034126,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034127,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034128,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034129,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034130,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034131,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034132,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034133,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034134,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034135,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034136,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034137,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034138,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034139,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034140,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034141,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034142,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034143,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034144,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034145,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034146,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034147,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034148,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034149,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034150,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034151,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034152,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034153,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034154,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034155,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034156,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034157,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034158,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
1034159,1,0,0,"1,6,0,0.03","5,5,0,0.03","6,1,0,0.03"
